Unnamed: 0,Composition,MaterialId,Reduced Formula,Elements,NSites,Volume,Density,Point Group,Space Group,Space Group Number,Crystal System,Corrected Energy,Formation Energy Per Atom,Decomposition Energy Per Atom,Dimensionality Cheon,Bandgap,Is Train,Decomposition Energy Per Atom All,Decomposition Energy Per Atom Relative,Decomposition Energy Per Atom MP,Decomposition Energy Per Atom MP OQMD
294782,As3Ga3O1Zr10,c41764b8a6,Zr10Ga3As3O,"['O', 'Ga', 'As', 'Zr']",17,317.6731,7.1203,3m,P31m,157,trigonal,-132.1079,-1.0954,-0.0351,3D,0.0118,True,-0.0,,-0.0351,-0.0256
296267,Hf5O6Re6Ta2Zr13,c50cc21e64,Hf5Zr13Ta2(ReO)6,"['O', 'Zr', 'Hf', 'Ta', 'Re']",32,550.7534,11.0154,mm2,Amm2,38,orthorhombic,-331.4057,-1.3259,-0.0269,3D,0.0011,False,-0.0,,-0.0269,-0.0233
297449,Hf3Ir6O2Zr7,c5da425de1,Hf3Zr7(Ir3O)2,"['O', 'Zr', 'Hf', 'Ir']",18,310.9671,12.5987,32,P312,149,trigonal,-176.8453,-1.3452,-0.0191,3D,0.0082,True,0.0,,-0.0191,-0.0169
300849,Hf1Nb6O12Zr1,c823844fed,HfZrNb6O12,"['O', 'Zr', 'Nb', 'Hf']",20,288.939,5.857,3,R3,146,trigonal,-198.5385,-3.0025,-0.0425,3D,1.0065,True,0.0,,-0.0425,-0.0416
305819,O2P1Pt1Zr6,cb693c31c2,Zr6PPtO2,"['O', 'P', 'Zr', 'Pt']",10,168.1369,7.9542,mm2,Amm2,38,orthorhombic,-90.1201,-1.7454,-0.0212,3D,0.0104,True,0.0,,-0.0212,-0.0024
306966,O13Pb4Sb1Ta1Zr2,cc315689fb,Zr2TaSbPb4O13,"['O', 'Zr', 'Sb', 'Ta', 'Pb']",21,316.8685,7.9757,m,Cm,8,monoclinic,-166.5454,-2.5852,-0.0112,3D,,False,0.0,,-0.0112,-0.0111
307744,Hf10O6Re6Ta2Zr8,ccb47dc126,Hf5Zr4Ta(ReO)3,"['O', 'Zr', 'Hf', 'Ta', 'Re']",32,545.7344,12.4444,1,P1,1,triclinic,-338.6252,-1.3313,-0.0387,3D,0.0009,True,0.0,,-0.0387,-0.0295
308372,O13Pb4Ta2Zr2,cd1e6d9a3e,Zr2Ta2Pb4O13,"['O', 'Zr', 'Ta', 'Pb']",21,317.0494,8.2812,mm2,Imm2,44,orthorhombic,-179.168,-2.8182,-0.0201,3D,1.6796,True,0.0,,-0.0201,-0.02
310318,Hf5O6Re3Ta5Zr13,ce6478041c,Hf5Zr13Ta5(ReO2)3,"['O', 'Zr', 'Hf', 'Ta', 'Re']",32,562.9865,10.7295,m,Pm,6,monoclinic,-327.5883,-1.2616,-0.0322,3D,0.0009,True,0.0,,-0.0322,-0.0101
313078,Au3Ir5O4Zr16,d032c4a6bd,Zr16Ir5Au3O4,"['O', 'Zr', 'Ir', 'Au']",28,502.3068,10.1673,3m,R3m,160,trigonal,-248.3027,-1.3476,-0.0465,3D,0.011,True,0.0,,-0.0465,-0.0222
