Unnamed: 0,Composition,MaterialId,Reduced Formula,Elements,NSites,Volume,Density,Point Group,Space Group,Space Group Number,Crystal System,Corrected Energy,Formation Energy Per Atom,Decomposition Energy Per Atom,Dimensionality Cheon,Bandgap,Is Train,Decomposition Energy Per Atom All,Decomposition Energy Per Atom Relative,Decomposition Energy Per Atom MP,Decomposition Energy Per Atom MP OQMD
122114,B8Ba4O52S9Se3,5151d7f5b3,Ba4B8Se3S9O52,"['B', 'O', 'S', 'Se', 'Ba']",76,1035.3204,3.1969,1,P1,1,triclinic,-532.8359,-2.1936,-0.0065,intercalated ion,,True,0.0,,-0.0065,-0.0062
123263,Al4B4Ca3O16Sr1,5211bce94a,SrCa3Al4(BO4)4,"['B', 'O', 'Al', 'Ca', 'Sr']",28,381.6046,2.6762,1,P1,1,triclinic,-221.4566,-3.3173,-0.0005,intercalated ion,4.7287,True,0.0,,-0.0005,-0.0005
125503,B2F7O2,538bdfcb57,B2O2F7,"['B', 'O', 'F']",11,165.7109,1.87,1,P1,1,triclinic,-62.7909,-2.3778,-0.0299,0D,0.8343,True,0.0,,-0.0299,-0.0013
137370,Al2B2Be2Gd4O14,5b6a230f84,Gd2BeAlBO7,"['Be', 'B', 'O', 'Al', 'Gd']",24,265.2244,5.9266,2,P2_1,4,monoclinic,-238.5499,-3.5269,-0.0085,intercalated ion,3.3207,True,0.0,,-0.0085,-0.0051
141018,B2Be2Ga2La4O14,5de00d06c4,La2BeGaBO7,"['Be', 'B', 'O', 'Ga', 'La']",24,293.2155,5.4293,2,P2_1,4,monoclinic,-194.9215,-3.2922,-0.0029,intercalated ion,4.541,True,0.0,,-0.0029,-0.0029
141936,B4F2O5,5e7d87fec4,B4O5F2,"['B', 'O', 'F']",11,124.7228,2.1467,1,P1,1,triclinic,-86.9766,-2.8815,-0.0068,2D,6.6197,False,0.0,,-0.0068,-0.0068
147284,As5B1O20Sr6,6204573b99,Sr6B(AsO4)5,"['B', 'O', 'As', 'Sr']",32,527.4664,3.8758,-4,P-4,81,tetragonal,-223.2553,-2.6308,-0.0056,intercalated ion,3.5375,True,-0.0,,-0.0056,-0.0056
154748,B4Gd1O16Sr4Tb3,67040a2da4,Sr4Tb3Gd(BO4)4,"['B', 'O', 'Sr', 'Gd', 'Tb']",28,398.2675,5.3524,m,Pm,6,monoclinic,-238.4551,-3.494,-0.0109,intercalated ion,3.6193,True,0.0,,-0.0109,-0.007
154767,B10La2O19Sr1,6707b374dd,SrLa2B10O19,"['B', 'O', 'Sr', 'La']",32,346.5644,3.7255,2,C2,5,monoclinic,-272.8175,-3.1391,-0.0059,intercalated ion,4.3054,True,0.0,,-0.0059,-0.0059
156442,B6Ba10F2O18,681cb69261,Ba5B3O9F,"['B', 'O', 'F', 'Ba']",36,612.8897,4.7796,222,C222_1,20,orthorhombic,-269.1929,-3.2511,-0.0153,intercalated ion,3.5308,False,0.0,,-0.0153,-0.0153
159150,Ac1B2Li1O5,69de4ec045,LiAcB2O5,"['Li', 'B', 'O', 'Ac']",9,109.7415,5.0775,2,C2,5,monoclinic,-72.4937,-3.1517,-0.087,intercalated ion,4.9278,True,0.0,,-0.087,-0.0833
